data_set_name,algorithm_name,fold_name,model_file,algorithm_config_index,algorithm_configuration,fold,setup_time,training_time
iphone,NFM,1,./data_sets/iphone/checkpoint_NFM/config_0/fold_1/NFM-May-23-2025_16-33-23.pth,0,"{'n_factors': 15, 'n_epochs': 10}",1,1.4219214916229248,0.7080557346343994
iphone,NFM,2,./data_sets/iphone/checkpoint_NFM/config_0/fold_2/NFM-May-23-2025_16-33-29.pth,0,"{'n_factors': 15, 'n_epochs': 10}",2,1.4030086994171143,0.721322774887085
iphone,NFM,3,./data_sets/iphone/checkpoint_NFM/config_0/fold_3/NFM-May-23-2025_16-33-34.pth,0,"{'n_factors': 15, 'n_epochs': 10}",3,1.4059152603149414,0.6979973316192627
iphone,NFM,4,./data_sets/iphone/checkpoint_NFM/config_0/fold_4/NFM-May-23-2025_16-33-39.pth,0,"{'n_factors': 15, 'n_epochs': 10}",4,1.418175220489502,0.7266874313354492
iphone,PNN,0,./data_sets/iphone/checkpoint_PNN/config_0/fold_0/PNN-May-23-2025_16-39-05.pth,0,{},0,1.4072518348693848,0.8066990375518799
iphone,PNN,1,./data_sets/iphone/checkpoint_PNN/config_0/fold_1/PNN-May-23-2025_16-39-10.pth,0,{},1,1.4718332290649414,0.8709301948547363
iphone,PNN,2,./data_sets/iphone/checkpoint_PNN/config_0/fold_2/PNN-May-23-2025_16-39-16.pth,0,{},2,1.4769525527954102,0.848564863204956
iphone,PNN,3,./data_sets/iphone/checkpoint_PNN/config_0/fold_3/PNN-May-23-2025_16-39-21.pth,0,{},3,1.4955346584320068,0.8312101364135742
iphone,PNN,4,./data_sets/iphone/checkpoint_PNN/config_0/fold_4/PNN-May-23-2025_16-39-27.pth,0,{},4,1.431732177734375,0.8301849365234375
iphone,WideDeep,0,./data_sets/iphone/checkpoint_WideDeep/config_0/fold_0/WideDeep-May-23-2025_16-39-32.pth,0,{},0,1.4246599674224854,0.6691911220550537
iphone,WideDeep,1,./data_sets/iphone/checkpoint_WideDeep/config_0/fold_1/WideDeep-May-23-2025_16-39-37.pth,0,{},1,1.414320468902588,0.6565573215484619
iphone,WideDeep,2,./data_sets/iphone/checkpoint_WideDeep/config_0/fold_2/WideDeep-May-23-2025_16-39-43.pth,0,{},2,1.4212896823883057,0.6687791347503662
iphone,WideDeep,3,./data_sets/iphone/checkpoint_WideDeep/config_0/fold_3/WideDeep-May-23-2025_16-39-48.pth,0,{},3,1.425060510635376,0.6320714950561523
iphone,WideDeep,4,./data_sets/iphone/checkpoint_WideDeep/config_0/fold_4/WideDeep-May-23-2025_16-39-53.pth,0,{},4,1.4245803356170654,0.6885838508605957
iphone,xDeepFM,0,./data_sets/iphone/checkpoint_xDeepFM/config_0/fold_0/xDeepFM-May-23-2025_16-39-58.pth,0,{},0,1.4586849212646484,3.7044336795806885
iphone,xDeepFM,1,./data_sets/iphone/checkpoint_xDeepFM/config_0/fold_1/xDeepFM-May-23-2025_16-40-07.pth,0,{},1,1.4273533821105957,3.7350306510925293
iphone,xDeepFM,2,./data_sets/iphone/checkpoint_xDeepFM/config_0/fold_2/xDeepFM-May-23-2025_16-40-15.pth,0,{},2,1.4366369247436523,3.5636167526245117
iphone,xDeepFM,3,./data_sets/iphone/checkpoint_xDeepFM/config_0/fold_3/xDeepFM-May-23-2025_16-40-23.pth,0,{},3,1.4261665344238281,3.528352975845337
iphone,xDeepFM,4,./data_sets/iphone/checkpoint_xDeepFM/config_0/fold_4/xDeepFM-May-23-2025_16-40-31.pth,0,{},4,1.4204163551330566,3.5531554222106934
laptops,AFM,0,./data_sets/laptops/checkpoint_AFM/config_0/fold_0/AFM-May-23-2025_16-41-52.pth,0,{},0,1.8011212348937988,2.565490245819092
laptops,AFM,1,./data_sets/laptops/checkpoint_AFM/config_0/fold_1/AFM-May-23-2025_16-42-00.pth,0,{},1,1.7886948585510254,2.575132131576538
laptops,AFM,2,./data_sets/laptops/checkpoint_AFM/config_0/fold_2/AFM-May-23-2025_16-42-07.pth,0,{},2,1.761643886566162,2.5753185749053955
laptops,AFM,3,./data_sets/laptops/checkpoint_AFM/config_0/fold_3/AFM-May-23-2025_16-42-15.pth,0,{},3,1.7692744731903076,2.626509189605713
laptops,AFM,4,./data_sets/laptops/checkpoint_AFM/config_0/fold_4/AFM-May-23-2025_16-42-23.pth,0,{},4,1.7645719051361084,2.6058080196380615
laptops,AutoInt,0,./data_sets/laptops/checkpoint_AutoInt/config_0/fold_0/AutoInt-May-23-2025_16-48-14.pth,0,{},0,1.78092622756958,7.17379903793335
laptops,AutoInt,1,./data_sets/laptops/checkpoint_AutoInt/config_0/fold_1/AutoInt-May-23-2025_16-48-26.pth,0,{},1,1.7958459854125977,7.197753429412842
laptops,AutoInt,2,./data_sets/laptops/checkpoint_AutoInt/config_0/fold_2/AutoInt-May-23-2025_16-48-39.pth,0,{},2,1.7956609725952148,7.12131404876709
laptops,AutoInt,3,./data_sets/laptops/checkpoint_AutoInt/config_0/fold_3/AutoInt-May-23-2025_16-48-51.pth,0,{},3,1.7767105102539062,7.276298999786377
laptops,AutoInt,4,./data_sets/laptops/checkpoint_AutoInt/config_0/fold_4/AutoInt-May-23-2025_16-49-03.pth,0,{},4,1.797156572341919,7.223888158798218
laptops,DCN,0,./data_sets/laptops/checkpoint_DCN/config_0/fold_0/DCN-May-23-2025_16-42-30.pth,0,{},0,1.7812058925628662,10.770771741867065
laptops,DCN,1,./data_sets/laptops/checkpoint_DCN/config_0/fold_1/DCN-May-23-2025_16-42-46.pth,0,{},1,1.7839903831481934,10.72708773612976
laptops,DCN,2,./data_sets/laptops/checkpoint_DCN/config_0/fold_2/DCN-May-23-2025_16-43-02.pth,0,{},2,1.8168988227844238,10.632437229156494
laptops,DCN,3,./data_sets/laptops/checkpoint_DCN/config_0/fold_3/DCN-May-23-2025_16-43-17.pth,0,{},3,1.8229076862335205,10.562094449996948
laptops,DCN,4,./data_sets/laptops/checkpoint_DCN/config_0/fold_4/DCN-May-23-2025_16-43-33.pth,0,{},4,1.799410104751587,10.773635864257812
laptops,DeepFM,0,./data_sets/laptops/checkpoint_DeepFM/config_0/fold_0/DeepFM-May-23-2025_16-43-49.pth,0,{},0,1.7939260005950928,5.746983528137207
laptops,DeepFM,1,./data_sets/laptops/checkpoint_DeepFM/config_0/fold_1/DeepFM-May-23-2025_16-43-59.pth,0,{},1,1.7783150672912598,5.667500257492065
laptops,DeepFM,2,./data_sets/laptops/checkpoint_DeepFM/config_0/fold_2/DeepFM-May-23-2025_16-44-10.pth,0,{},2,1.781879186630249,5.777745485305786
laptops,DeepFM,3,./data_sets/laptops/checkpoint_DeepFM/config_0/fold_3/DeepFM-May-23-2025_16-44-21.pth,0,{},3,1.7732799053192139,5.7395102977752686
laptops,DeepFM,4,./data_sets/laptops/checkpoint_DeepFM/config_0/fold_4/DeepFM-May-23-2025_16-44-32.pth,0,{},4,1.7798867225646973,5.644915580749512
laptops,DSSM,0,./data_sets/laptops/checkpoint_DSSM/config_0/fold_0/DSSM-May-23-2025_16-44-42.pth,0,{},0,1.7954373359680176,18.243855953216553
laptops,DSSM,1,./data_sets/laptops/checkpoint_DSSM/config_0/fold_1/DSSM-May-23-2025_16-45-05.pth,0,{},1,1.7942616939544678,18.625831842422485
laptops,DSSM,2,./data_sets/laptops/checkpoint_DSSM/config_0/fold_2/DSSM-May-23-2025_16-45-29.pth,0,{},2,1.7985234260559082,18.296815872192383
laptops,DSSM,3,./data_sets/laptops/checkpoint_DSSM/config_0/fold_3/DSSM-May-23-2025_16-45-52.pth,0,{},3,1.7859532833099365,17.987823009490967
laptops,DSSM,4,./data_sets/laptops/checkpoint_DSSM/config_0/fold_4/DSSM-May-23-2025_16-46-15.pth,0,{},4,1.797858715057373,18.073840141296387
laptops,EulerNet,0,./data_sets/laptops/checkpoint_EulerNet/config_0/fold_0/EulerNet-May-23-2025_16-49-15.pth,0,{},0,1.8145418167114258,12.120641469955444
laptops,EulerNet,1,./data_sets/laptops/checkpoint_EulerNet/config_0/fold_1/EulerNet-May-23-2025_16-49-32.pth,0,{},1,1.7930638790130615,12.384615898132324
laptops,EulerNet,2,./data_sets/laptops/checkpoint_EulerNet/config_0/fold_2/EulerNet-May-23-2025_16-49-50.pth,0,{},2,1.7882475852966309,11.975234270095825
laptops,EulerNet,3,./data_sets/laptops/checkpoint_EulerNet/config_0/fold_3/EulerNet-May-23-2025_16-50-07.pth,0,{},3,1.8058102130889893,11.814748287200928
laptops,EulerNet,4,./data_sets/laptops/checkpoint_EulerNet/config_0/fold_4/EulerNet-May-23-2025_16-50-24.pth,0,{},4,1.815065622329712,12.361118078231812
laptops,FFM,0,./data_sets/laptops/checkpoint_FFM/config_0/fold_0/FFM-May-23-2025_16-46-39.pth,0,{},0,1.8111705780029297,2.8347327709198
laptops,FFM,1,./data_sets/laptops/checkpoint_FFM/config_0/fold_1/FFM-May-23-2025_16-46-46.pth,0,{},1,1.8044121265411377,2.7905726432800293
laptops,FFM,2,./data_sets/laptops/checkpoint_FFM/config_0/fold_2/FFM-May-23-2025_16-46-54.pth,0,{},2,1.7827534675598145,2.724947452545166
laptops,FFM,3,./data_sets/laptops/checkpoint_FFM/config_0/fold_3/FFM-May-23-2025_16-47-02.pth,0,{},3,1.7902843952178955,2.7521097660064697
laptops,FFM,4,./data_sets/laptops/checkpoint_FFM/config_0/fold_4/FFM-May-23-2025_16-47-09.pth,0,{},4,1.7915449142456055,2.684798002243042
laptops,FiGNN,0,./data_sets/laptops/checkpoint_FiGNN/config_0/fold_0/FiGNN-May-23-2025_16-47-17.pth,0,{},0,1.783249855041504,6.442601203918457
laptops,FiGNN,1,./data_sets/laptops/checkpoint_FiGNN/config_0/fold_1/FiGNN-May-23-2025_16-47-29.pth,0,{},1,1.9007630348205566,6.788451671600342
laptops,FiGNN,2,./data_sets/laptops/checkpoint_FiGNN/config_0/fold_2/FiGNN-May-23-2025_16-47-40.pth,0,{},2,1.7706575393676758,6.2572853565216064
laptops,FiGNN,3,./data_sets/laptops/checkpoint_FiGNN/config_0/fold_3/FiGNN-May-23-2025_16-47-52.pth,0,{},3,1.8711400032043457,6.101520538330078
laptops,FiGNN,4,./data_sets/laptops/checkpoint_FiGNN/config_0/fold_4/FiGNN-May-23-2025_16-48-03.pth,0,{},4,1.7893009185791016,5.983382225036621
laptops,FM,0,./data_sets/laptops/checkpoint_FM/config_0/fold_0/FM-May-23-2025_16-50-41.pth,0,"{'task': 'rating', 'epoch': 10, 'lr': 0.05}",0,1.8132894039154053,2.0618038177490234
laptops,FM,1,./data_sets/laptops/checkpoint_FM/config_0/fold_1/FM-May-23-2025_16-50-48.pth,0,"{'task': 'rating', 'epoch': 10, 'lr': 0.05}",1,1.7738265991210938,2.0209174156188965
laptops,FM,2,./data_sets/laptops/checkpoint_FM/config_0/fold_2/FM-May-23-2025_16-50-55.pth,0,"{'task': 'rating', 'epoch': 10, 'lr': 0.05}",2,1.7624013423919678,1.97706937789917
laptops,FM,3,./data_sets/laptops/checkpoint_FM/config_0/fold_3/FM-May-23-2025_16-51-02.pth,0,"{'task': 'rating', 'epoch': 10, 'lr': 0.05}",3,1.7730941772460938,2.0452654361724854
laptops,FM,4,./data_sets/laptops/checkpoint_FM/config_0/fold_4/FM-May-23-2025_16-51-09.pth,0,"{'task': 'rating', 'epoch': 10, 'lr': 0.05}",4,1.7611780166625977,2.010965585708618
laptops,FNN,0,./data_sets/laptops/checkpoint_FNN/config_0/fold_0/FNN-May-23-2025_16-51-16.pth,0,{},0,1.7738845348358154,8.891371965408325
laptops,FNN,1,./data_sets/laptops/checkpoint_FNN/config_0/fold_1/FNN-May-23-2025_16-51-30.pth,0,{},1,1.7955851554870605,8.858818054199219
laptops,FNN,2,./data_sets/laptops/checkpoint_FNN/config_0/fold_2/FNN-May-23-2025_16-51-44.pth,0,{},2,1.7923455238342285,8.863781929016113
laptops,FNN,3,./data_sets/laptops/checkpoint_FNN/config_0/fold_3/FNN-May-23-2025_16-51-58.pth,0,{},3,1.8054742813110352,8.665417432785034
laptops,FNN,4,./data_sets/laptops/checkpoint_FNN/config_0/fold_4/FNN-May-23-2025_16-52-11.pth,0,{},4,1.7762045860290527,9.077525854110718
laptops,FwFM,0,./data_sets/laptops/checkpoint_FwFM/config_0/fold_0/FwFM-May-23-2025_16-52-25.pth,0,{},0,1.7804887294769287,2.161057710647583
laptops,FwFM,1,./data_sets/laptops/checkpoint_FwFM/config_0/fold_1/FwFM-May-23-2025_16-52-33.pth,0,{},1,1.9435927867889404,2.2444028854370117
laptops,FwFM,2,./data_sets/laptops/checkpoint_FwFM/config_0/fold_2/FwFM-May-23-2025_16-52-40.pth,0,{},2,1.9326035976409912,2.15614914894104
laptops,FwFM,3,./data_sets/laptops/checkpoint_FwFM/config_0/fold_3/FwFM-May-23-2025_16-52-48.pth,0,{},3,1.9479897022247314,2.376671552658081
laptops,FwFM,4,./data_sets/laptops/checkpoint_FwFM/config_0/fold_4/FwFM-May-23-2025_16-52-56.pth,0,{},4,1.8499641418457031,2.158600091934204
laptops,LR,0,./data_sets/laptops/checkpoint_LR/config_0/fold_0/LR-May-23-2025_16-40-40.pth,0,{},0,1.8067803382873535,1.2143824100494385
laptops,LR,1,./data_sets/laptops/checkpoint_LR/config_0/fold_1/LR-May-23-2025_16-40-46.pth,0,{},1,1.8150029182434082,1.2267484664916992
laptops,LR,2,./data_sets/laptops/checkpoint_LR/config_0/fold_2/LR-May-23-2025_16-40-52.pth,0,{},2,1.812586784362793,1.265812873840332
laptops,LR,3,./data_sets/laptops/checkpoint_LR/config_0/fold_3/LR-May-23-2025_16-40-58.pth,0,{},3,1.8088912963867188,1.2046847343444824
laptops,LR,4,./data_sets/laptops/checkpoint_LR/config_0/fold_4/LR-May-23-2025_16-41-05.pth,0,{},4,1.7791311740875244,1.1889309883117676
laptops,NFM,0,./data_sets/laptops/checkpoint_NFM/config_0/fold_0/NFM-May-23-2025_16-41-11.pth,0,"{'n_factors': 15, 'n_epochs': 10}",0,1.7803752422332764,3.3157665729522705
laptops,NFM,1,./data_sets/laptops/checkpoint_NFM/config_0/fold_1/NFM-May-23-2025_16-41-19.pth,0,"{'n_factors': 15, 'n_epochs': 10}",1,1.7717657089233398,3.324608087539673
laptops,NFM,2,./data_sets/laptops/checkpoint_NFM/config_0/fold_2/NFM-May-23-2025_16-41-27.pth,0,"{'n_factors': 15, 'n_epochs': 10}",2,1.8346128463745117,3.374128580093384
laptops,NFM,3,./data_sets/laptops/checkpoint_NFM/config_0/fold_3/NFM-May-23-2025_16-41-36.pth,0,"{'n_factors': 15, 'n_epochs': 10}",3,1.7917132377624512,3.4774868488311768
laptops,NFM,4,./data_sets/laptops/checkpoint_NFM/config_0/fold_4/NFM-May-23-2025_16-41-44.pth,0,"{'n_factors': 15, 'n_epochs': 10}",4,1.7920470237731934,3.3521580696105957
laptops,PNN,0,./data_sets/laptops/checkpoint_PNN/config_0/fold_0/PNN-May-23-2025_16-53-03.pth,0,{},0,1.8287773132324219,4.236887693405151
laptops,PNN,1,./data_sets/laptops/checkpoint_PNN/config_0/fold_1/PNN-May-23-2025_16-53-12.pth,0,{},1,1.8137409687042236,4.085515975952148
laptops,PNN,2,./data_sets/laptops/checkpoint_PNN/config_0/fold_2/PNN-May-23-2025_16-53-21.pth,0,{},2,1.7927672863006592,4.11609148979187
laptops,PNN,3,./data_sets/laptops/checkpoint_PNN/config_0/fold_3/PNN-May-23-2025_16-53-30.pth,0,{},3,1.8808481693267822,4.277257919311523
laptops,PNN,4,./data_sets/laptops/checkpoint_PNN/config_0/fold_4/PNN-May-23-2025_16-53-40.pth,0,{},4,1.7668981552124023,4.099944353103638
laptops,WideDeep,0,./data_sets/laptops/checkpoint_WideDeep/config_0/fold_0/WideDeep-May-23-2025_16-53-49.pth,0,{},0,1.7915122509002686,3.0439367294311523
laptops,WideDeep,1,./data_sets/laptops/checkpoint_WideDeep/config_0/fold_1/WideDeep-May-23-2025_16-53-57.pth,0,{},1,1.7760748863220215,3.034604787826538
laptops,WideDeep,2,./data_sets/laptops/checkpoint_WideDeep/config_0/fold_2/WideDeep-May-23-2025_16-54-05.pth,0,{},2,1.7639029026031494,3.0364902019500732
laptops,WideDeep,3,./data_sets/laptops/checkpoint_WideDeep/config_0/fold_3/WideDeep-May-23-2025_16-54-13.pth,0,{},3,1.7855017185211182,2.9537041187286377
laptops,WideDeep,4,./data_sets/laptops/checkpoint_WideDeep/config_0/fold_4/WideDeep-May-23-2025_16-54-21.pth,0,{},4,1.7717616558074951,2.9560608863830566
laptops,xDeepFM,0,./data_sets/laptops/checkpoint_xDeepFM/config_0/fold_0/xDeepFM-May-23-2025_16-54-29.pth,0,{},0,1.794090747833252,22.130248069763184
laptops,xDeepFM,1,./data_sets/laptops/checkpoint_xDeepFM/config_0/fold_1/xDeepFM-May-23-2025_16-54-56.pth,0,{},1,1.831467866897583,21.898488998413086
laptops,xDeepFM,2,./data_sets/laptops/checkpoint_xDeepFM/config_0/fold_2/xDeepFM-May-23-2025_16-55-23.pth,0,{},2,1.79201078414917,22.03880524635315
laptops,xDeepFM,3,./data_sets/laptops/checkpoint_xDeepFM/config_0/fold_3/xDeepFM-May-23-2025_16-55-50.pth,0,{},3,1.8055334091186523,22.485092878341675
laptops,xDeepFM,4,./data_sets/laptops/checkpoint_xDeepFM/config_0/fold_4/xDeepFM-May-23-2025_16-56-17.pth,0,{},4,1.8436229228973389,22.881192922592163
products,AFM,0,./data_sets/products/checkpoint_AFM/config_0/fold_0/AFM-May-23-2025_17-18-38.pth,0,{},0,2.624366283416748,8.223159074783325
products,AFM,1,./data_sets/products/checkpoint_AFM/config_0/fold_1/AFM-May-23-2025_17-18-52.pth,0,{},1,2.6258604526519775,8.108325242996216
products,AFM,2,./data_sets/products/checkpoint_AFM/config_0/fold_2/AFM-May-23-2025_17-19-06.pth,0,{},2,2.6042490005493164,8.114908933639526
products,AFM,3,./data_sets/products/checkpoint_AFM/config_0/fold_3/AFM-May-23-2025_17-19-21.pth,0,{},3,2.597137928009033,8.113495588302612
products,AFM,4,./data_sets/products/checkpoint_AFM/config_0/fold_4/AFM-May-23-2025_17-19-35.pth,0,{},4,2.6158549785614014,8.187539100646973
products,AutoInt,0,./data_sets/products/checkpoint_AutoInt/config_0/fold_0/AutoInt-May-23-2025_17-32-58.pth,0,{},0,2.633354425430298,20.28660011291504
products,AutoInt,1,./data_sets/products/checkpoint_AutoInt/config_0/fold_1/AutoInt-May-23-2025_17-33-24.pth,0,{},1,2.60461163520813,20.36765766143799
products,AutoInt,2,./data_sets/products/checkpoint_AutoInt/config_0/fold_2/AutoInt-May-23-2025_17-33-50.pth,0,{},2,2.6510443687438965,20.280508995056152
products,AutoInt,3,./data_sets/products/checkpoint_AutoInt/config_0/fold_3/AutoInt-May-23-2025_17-34-17.pth,0,{},3,2.59958553314209,20.041905641555786
products,AutoInt,4,./data_sets/products/checkpoint_AutoInt/config_0/fold_4/AutoInt-May-23-2025_17-34-42.pth,0,{},4,2.668191432952881,20.564640522003174
products,DCN,0,./data_sets/products/checkpoint_DCN/config_0/fold_0/DCN-May-23-2025_17-19-49.pth,0,{},0,2.6194887161254883,30.52819275856018
products,DCN,1,./data_sets/products/checkpoint_DCN/config_0/fold_1/DCN-May-23-2025_17-20-25.pth,0,{},1,2.5928802490234375,31.03522038459778
products,DCN,2,./data_sets/products/checkpoint_DCN/config_0/fold_2/DCN-May-23-2025_17-21-02.pth,0,{},2,2.6191561222076416,30.831568956375122
products,DCN,3,./data_sets/products/checkpoint_DCN/config_0/fold_3/DCN-May-23-2025_17-21-39.pth,0,{},3,2.6604745388031006,33.48677897453308
products,DCN,4,./data_sets/products/checkpoint_DCN/config_0/fold_4/DCN-May-23-2025_17-22-18.pth,0,{},4,2.694833278656006,32.400819063186646
products,DeepFM,0,./data_sets/products/checkpoint_DeepFM/config_0/fold_0/DeepFM-May-23-2025_17-22-57.pth,0,{},0,2.6375226974487305,16.81913423538208
products,DeepFM,1,./data_sets/products/checkpoint_DeepFM/config_0/fold_1/DeepFM-May-23-2025_17-23-19.pth,0,{},1,2.6048974990844727,16.790855884552002
products,DeepFM,2,./data_sets/products/checkpoint_DeepFM/config_0/fold_2/DeepFM-May-23-2025_17-23-42.pth,0,{},2,2.7638049125671387,16.73771905899048
products,DeepFM,3,./data_sets/products/checkpoint_DeepFM/config_0/fold_3/DeepFM-May-23-2025_17-24-05.pth,0,{},3,2.679039239883423,16.407535076141357
products,DeepFM,4,./data_sets/products/checkpoint_DeepFM/config_0/fold_4/DeepFM-May-23-2025_17-24-27.pth,0,{},4,2.6555473804473877,16.71171760559082
products,DSSM,0,./data_sets/products/checkpoint_DSSM/config_0/fold_0/DSSM-May-23-2025_17-24-50.pth,0,{},0,2.6539835929870605,52.82978820800781
products,DSSM,1,./data_sets/products/checkpoint_DSSM/config_0/fold_1/DSSM-May-23-2025_17-25-49.pth,0,{},1,2.6428048610687256,53.438087701797485
products,DSSM,2,./data_sets/products/checkpoint_DSSM/config_0/fold_2/DSSM-May-23-2025_17-26-48.pth,0,{},2,2.691049814224243,53.51345467567444
products,DSSM,3,./data_sets/products/checkpoint_DSSM/config_0/fold_3/DSSM-May-23-2025_17-27-48.pth,0,{},3,2.7104947566986084,52.85724234580994
products,DSSM,4,./data_sets/products/checkpoint_DSSM/config_0/fold_4/DSSM-May-23-2025_17-28-47.pth,0,{},4,2.6409616470336914,52.80075168609619
products,EulerNet,0,./data_sets/products/checkpoint_EulerNet/config_0/fold_0/EulerNet-May-23-2025_17-35-09.pth,0,{},0,2.616553783416748,35.554542779922485
products,EulerNet,1,./data_sets/products/checkpoint_EulerNet/config_0/fold_1/EulerNet-May-23-2025_17-35-51.pth,0,{},1,2.7578988075256348,34.585336208343506
products,EulerNet,2,./data_sets/products/checkpoint_EulerNet/config_0/fold_2/EulerNet-May-23-2025_17-36-31.pth,0,{},2,2.6013855934143066,35.516681432724
products,EulerNet,3,./data_sets/products/checkpoint_EulerNet/config_0/fold_3/EulerNet-May-23-2025_17-37-13.pth,0,{},3,2.6210739612579346,36.059423208236694
products,EulerNet,4,./data_sets/products/checkpoint_EulerNet/config_0/fold_4/EulerNet-May-23-2025_17-37-55.pth,0,{},4,2.6653974056243896,39.284074783325195
products,FFM,0,./data_sets/products/checkpoint_FFM/config_0/fold_0/FFM-May-23-2025_17-29-45.pth,0,{},0,2.7042486667633057,9.775785684585571
products,FFM,1,./data_sets/products/checkpoint_FFM/config_0/fold_1/FFM-May-23-2025_17-30-01.pth,0,{},1,2.665806770324707,9.53220820426941
products,FFM,2,./data_sets/products/checkpoint_FFM/config_0/fold_2/FFM-May-23-2025_17-30-17.pth,0,{},2,2.672210216522217,9.707728624343872
products,FFM,3,./data_sets/products/checkpoint_FFM/config_0/fold_3/FFM-May-23-2025_17-30-33.pth,0,{},3,2.6184639930725098,9.726480722427368
products,FFM,4,./data_sets/products/checkpoint_FFM/config_0/fold_4/FFM-May-23-2025_17-30-48.pth,0,{},4,2.6126861572265625,9.665310859680176
products,FiGNN,0,./data_sets/products/checkpoint_FiGNN/config_0/fold_0/FiGNN-May-23-2025_17-31-04.pth,0,{},0,2.6482841968536377,16.58732557296753
products,FiGNN,1,./data_sets/products/checkpoint_FiGNN/config_0/fold_1/FiGNN-May-23-2025_17-31-26.pth,0,{},1,2.5933055877685547,16.89135503768921
products,FiGNN,2,./data_sets/products/checkpoint_FiGNN/config_0/fold_2/FiGNN-May-23-2025_17-31-49.pth,0,{},2,2.631622552871704,16.5379855632782
products,FiGNN,3,./data_sets/products/checkpoint_FiGNN/config_0/fold_3/FiGNN-May-23-2025_17-32-11.pth,0,{},3,2.6348702907562256,16.998720169067383
products,FiGNN,4,./data_sets/products/checkpoint_FiGNN/config_0/fold_4/FiGNN-May-23-2025_17-32-34.pth,0,{},4,2.6701111793518066,17.378949403762817
products,FM,0,./data_sets/products/checkpoint_FM/config_0/fold_0/FM-May-23-2025_17-38-40.pth,0,"{'task': 'rating', 'epoch': 10, 'lr': 0.05}",0,2.656123399734497,7.55186653137207
products,FM,1,./data_sets/products/checkpoint_FM/config_0/fold_1/FM-May-23-2025_17-38-54.pth,0,"{'task': 'rating', 'epoch': 10, 'lr': 0.05}",1,2.720219612121582,6.926541328430176
products,FM,2,./data_sets/products/checkpoint_FM/config_0/fold_2/FM-May-23-2025_17-39-07.pth,0,"{'task': 'rating', 'epoch': 10, 'lr': 0.05}",2,2.6217246055603027,7.008676290512085
products,FM,3,./data_sets/products/checkpoint_FM/config_0/fold_3/FM-May-23-2025_17-39-20.pth,0,"{'task': 'rating', 'epoch': 10, 'lr': 0.05}",3,2.663897752761841,7.171161413192749
products,FM,4,./data_sets/products/checkpoint_FM/config_0/fold_4/FM-May-23-2025_17-39-33.pth,0,"{'task': 'rating', 'epoch': 10, 'lr': 0.05}",4,2.608227252960205,7.403201103210449
products,FNN,0,./data_sets/products/checkpoint_FNN/config_0/fold_0/FNN-May-23-2025_17-39-46.pth,0,{},0,2.6583399772644043,28.329230308532715
products,FNN,1,./data_sets/products/checkpoint_FNN/config_0/fold_1/FNN-May-23-2025_17-40-21.pth,0,{},1,2.804691791534424,28.45663022994995
products,FNN,2,./data_sets/products/checkpoint_FNN/config_0/fold_2/FNN-May-23-2025_17-40-56.pth,0,{},2,2.672869920730591,26.696383476257324
products,FNN,3,./data_sets/products/checkpoint_FNN/config_0/fold_3/FNN-May-23-2025_17-41-28.pth,0,{},3,2.664501428604126,26.55287003517151
products,FNN,4,./data_sets/products/checkpoint_FNN/config_0/fold_4/FNN-May-23-2025_17-42-01.pth,0,{},4,2.6374523639678955,26.047696113586426
products,FwFM,0,./data_sets/products/checkpoint_FwFM/config_0/fold_0/FwFM-May-23-2025_17-42-33.pth,0,{},0,2.619852304458618,7.062947750091553
products,FwFM,1,./data_sets/products/checkpoint_FwFM/config_0/fold_1/FwFM-May-23-2025_17-42-46.pth,0,{},1,2.5924935340881348,7.281024694442749
products,FwFM,2,./data_sets/products/checkpoint_FwFM/config_0/fold_2/FwFM-May-23-2025_17-42-59.pth,0,{},2,2.6552085876464844,7.357927322387695
products,FwFM,3,./data_sets/products/checkpoint_FwFM/config_0/fold_3/FwFM-May-23-2025_17-43-13.pth,0,{},3,2.6522367000579834,7.716078281402588
products,FwFM,4,./data_sets/products/checkpoint_FwFM/config_0/fold_4/FwFM-May-23-2025_17-43-26.pth,0,{},4,2.676272392272949,7.633602619171143
products,LR,0,./data_sets/products/checkpoint_LR/config_0/fold_0/LR-May-23-2025_17-16-33.pth,0,{},0,2.7036237716674805,3.213001251220703
products,LR,1,./data_sets/products/checkpoint_LR/config_0/fold_1/LR-May-23-2025_17-16-42.pth,0,{},1,2.6289727687835693,3.3561463356018066
products,LR,2,./data_sets/products/checkpoint_LR/config_0/fold_2/LR-May-23-2025_17-16-52.pth,0,{},2,2.6961848735809326,3.210028886795044
products,LR,3,./data_sets/products/checkpoint_LR/config_0/fold_3/LR-May-23-2025_17-17-01.pth,0,{},3,2.7010819911956787,3.0808606147766113
products,LR,4,./data_sets/products/checkpoint_LR/config_0/fold_4/LR-May-23-2025_17-17-10.pth,0,{},4,2.607027530670166,3.325542449951172
products,NFM,0,./data_sets/products/checkpoint_NFM/config_0/fold_0/NFM-May-23-2025_17-17-19.pth,0,"{'n_factors': 15, 'n_epochs': 10}",0,2.572432518005371,9.835084915161133
products,NFM,1,./data_sets/products/checkpoint_NFM/config_0/fold_1/NFM-May-23-2025_17-17-34.pth,0,"{'n_factors': 15, 'n_epochs': 10}",1,2.6051881313323975,10.438246488571167
