data_set_name,algorithm_name,fold_name,model_file,algorithm_config_index,algorithm_configuration,fold,evaluation_time,NDCG@1,HR@1,Recall@1,NDCG@3,HR@3,Recall@3,NDCG@5,HR@5,Recall@5,NDCG@10,HR@10,Recall@10,NDCG@20,HR@20,Recall@20
MovieLens-100K,LDiffRec,0,./data_sets/MovieLens-100K/checkpoint_LDiffRec/config_0/fold_0/LDiffRec-Apr-25-2025_19-30-53.pth,0,"{'steps': 5, 'learning_rate': 0.01}",0,0.8763127326965332,0.4050632911392405,0.4050632911392405,0.4050632911392405,0.3737596328823849,0.6779184247538678,0.3642756680731365,0.35891888228669755,0.8002812939521801,0.3476090014064693,0.3309736436552715,0.9085794655414908,0.3271080302725873,0.2930815872775583,0.9690576652601969,0.3457444718545164
MovieLens-100K,LDiffRec,1,./data_sets/MovieLens-100K/checkpoint_LDiffRec/config_0/fold_1/LDiffRec-Apr-25-2025_19-31-05.pth,0,"{'steps': 5, 'learning_rate': 0.01}",1,0.8492259979248047,0.44585091420534456,0.44585091420534456,0.44585091420534456,0.40798644413598173,0.720112517580872,0.397093295827473,0.38993333810622416,0.8354430379746836,0.376629160806375,0.3517449837724289,0.9226441631504922,0.3465664277900562,0.3052616984094961,0.9760900140646976,0.35886127316154365
MovieLens-100K,LDiffRec,2,./data_sets/MovieLens-100K/checkpoint_LDiffRec/config_0/fold_2/LDiffRec-Apr-25-2025_19-31-17.pth,0,"{'steps': 5, 'learning_rate': 0.01}",2,0.8514328002929688,0.43741209563994377,0.43741209563994377,0.43741209563994377,0.4055035177829733,0.7271448663853727,0.39662447257383965,0.37986933848179466,0.8171589310829818,0.36565869667135426,0.34768267073065856,0.9184247538677919,0.34400687607438685,0.3067583492149947,0.9662447257383966,0.35988373585906647
MovieLens-100K,LDiffRec,3,./data_sets/MovieLens-100K/checkpoint_LDiffRec/config_0/fold_3/LDiffRec-Apr-25-2025_19-31-31.pth,0,"{'steps': 5, 'learning_rate': 0.01}",3,0.8585686683654785,0.42616033755274263,0.42616033755274263,0.42616033755274263,0.3821671410995248,0.7032348804500703,0.36943272386310394,0.367359583488221,0.8185654008438819,0.3538912330051567,0.3354563394422723,0.919831223628692,0.3293874042819189,0.29484447992721824,0.9873417721518988,0.35078149798091485
MovieLens-100K,LDiffRec,4,./data_sets/MovieLens-100K/checkpoint_LDiffRec/config_0/fold_4/LDiffRec-Apr-25-2025_19-31-44.pth,0,"{'steps': 5, 'learning_rate': 0.01}",4,0.883927583694458,0.4345991561181435,0.4345991561181435,0.4345991561181435,0.39437762834484313,0.70042194092827,0.38396624472573865,0.37519903298612417,0.8171589310829818,0.3609704641350203,0.3382281390708613,0.9156118143459916,0.3315752461322082,0.30069227925324915,0.9592123769338959,0.35335700877496573
MovieLens-100K,LightGCN,0,./data_sets/MovieLens-100K/checkpoint_LightGCN/config_0/fold_0/LightGCN-Apr-25-2025_15-35-51.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",0,0.9970464706420898,0.4388185654008439,0.4388185654008439,0.4388185654008439,0.3797080111357271,0.6919831223628692,0.36380684481950337,0.35730917543287793,0.7960618846694796,0.3383497421472099,0.32313327541678916,0.9254571026722925,0.3134557855021988,0.2814133431911988,0.9746835443037974,0.3317610981829936
MovieLens-100K,LightGCN,1,./data_sets/MovieLens-100K/checkpoint_LightGCN/config_0/fold_1/LightGCN-Apr-25-2025_15-37-01.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",1,0.9121692180633545,0.3853727144866385,0.3853727144866385,0.3853727144866385,0.36049648543416873,0.6976090014064698,0.35396155649320243,0.341101933190206,0.8143459915611815,0.32951242381622065,0.3123477071871926,0.9085794655414908,0.309798964123859,0.27674088551119874,0.9578059071729957,0.33221544663002045
MovieLens-100K,LightGCN,2,./data_sets/MovieLens-100K/checkpoint_LightGCN/config_0/fold_2/LightGCN-Apr-25-2025_15-38-09.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",2,0.8490536212921143,0.4149085794655415,0.4149085794655415,0.4149085794655415,0.3739406082689259,0.6863572433192686,0.3633380215658698,0.3519291805665023,0.7946554149085795,0.3368260665729014,0.3188365693983646,0.9156118143459916,0.3117177907262295,0.2794916367138217,0.9704641350210971,0.3315854329358404
MovieLens-100K,LightGCN,3,./data_sets/MovieLens-100K/checkpoint_LightGCN/config_0/fold_3/LightGCN-Apr-25-2025_15-39-13.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",3,0.9439339637756348,0.3853727144866385,0.3853727144866385,0.3853727144866385,0.36268070896664506,0.6694796061884669,0.3558368495077358,0.3482447269681908,0.8045007032348804,0.3383731833098917,0.3157262697453975,0.9282700421940928,0.3115509119728528,0.27929046305788247,0.980309423347398,0.33880843384279014
MovieLens-100K,LightGCN,4,./data_sets/MovieLens-100K/checkpoint_LightGCN/config_0/fold_4/LightGCN-Apr-25-2025_15-41-53.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",4,1.0711407661437988,0.4191279887482419,0.4191279887482419,0.4191279887482419,0.37404268052878653,0.6779184247538678,0.36146272855133615,0.3546945849661328,0.7960618846694796,0.3390295358649785,0.3222473778374718,0.909985935302391,0.31660918000580446,0.28413607597434226,0.9718706047819972,0.3365601908555301
MovieLens-100K,LINE,0,./data_sets/MovieLens-100K/checkpoint_LINE/config_0/fold_0/LINE-Apr-25-2025_15-44-13.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",0,0.8871023654937744,0.21940928270042195,0.21940928270042195,0.21940928270042195,0.20973682854558234,0.46272855133614627,0.20628223159868717,0.20121394273422838,0.5963431786216596,0.19549929676512018,0.18511711019846644,0.7412095639943741,0.18146250530216754,0.16615662434556805,0.8663853727144867,0.19185313896748118
MovieLens-100K,LINE,1,./data_sets/MovieLens-100K/checkpoint_LINE/config_0/fold_1/LINE-Apr-25-2025_15-44-31.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",1,0.844947099685669,0.19549929676511954,0.19549929676511954,0.19549929676511954,0.19653630179388715,0.43319268635724334,0.1957337083919361,0.18901005538330648,0.5654008438818565,0.18502109704641412,0.1783139761995263,0.7369901547116737,0.1794789364409616,0.1605493154784377,0.870604781997187,0.18945555783072632
MovieLens-100K,LINE,2,./data_sets/MovieLens-100K/checkpoint_LINE/config_0/fold_2/LINE-Apr-25-2025_15-44-48.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",2,0.8788361549377441,0.2250351617440225,0.2250351617440225,0.2250351617440225,0.20840112069628242,0.4613220815752461,0.20300046882325345,0.19583341911792895,0.5639943741209564,0.18745897796530758,0.18124370806745058,0.7313642756680732,0.17738764985600405,0.16677563092744446,0.8621659634317862,0.1963429584187318
MovieLens-100K,LINE,3,./data_sets/MovieLens-100K/checkpoint_LINE/config_0/fold_3/LINE-Apr-25-2025_15-45-09.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",3,0.8446722030639648,0.20534458509142053,0.20534458509142053,0.20534458509142053,0.19333072840677382,0.4289732770745429,0.18987341772151878,0.19204845227553669,0.5682137834036568,0.18942803563056787,0.17946541478031494,0.7412095639943741,0.17999854888040528,0.16245574486898526,0.8720112517580872,0.19104134114943905
MovieLens-100K,LINE,4,./data_sets/MovieLens-100K/checkpoint_LINE/config_0/fold_4/LINE-Apr-25-2025_15-45-25.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",4,1.0238940715789795,0.2348804500703235,0.2348804500703235,0.2348804500703235,0.21093915378676065,0.4430379746835443,0.20393811533052036,0.20208289513499003,0.5639943741209564,0.19446788560712666,0.1871657270083792,0.7271448663853727,0.18435246578706482,0.16739824638448572,0.8621659634317862,0.19334403843521986
MovieLens-100K,MacridVAE,0,./data_sets/MovieLens-100K/checkpoint_MacridVAE/config_0/fold_0/MacridVAE-Apr-25-2025_19-32-25.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",0,0.8587830066680908,0.44866385372714485,0.44866385372714485,0.44866385372714485,0.41009239179780643,0.720112517580872,0.40060947022972343,0.3838857807943919,0.8129395218002813,0.3672761368963897,0.34135868002133646,0.8973277074542897,0.32815004576607926,0.297283028075101,0.9592123769338959,0.3423528277031172
MovieLens-100K,MacridVAE,1,./data_sets/MovieLens-100K/checkpoint_MacridVAE/config_0/fold_1/MacridVAE-Apr-25-2025_19-32-42.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",1,0.8675835132598877,0.43319268635724334,0.43319268635724334,0.43319268635724334,0.40877985308168713,0.7116736990154712,0.4010782934833567,0.38515881930205603,0.8213783403656821,0.37093295827472983,0.34592081775440303,0.9268635724331927,0.33800035719866944,0.300787138151114,0.9746835443037974,0.3522920198151422
MovieLens-100K,MacridVAE,2,./data_sets/MovieLens-100K/checkpoint_MacridVAE/config_0/fold_2/MacridVAE-Apr-25-2025_19-32-58.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",2,0.8556773662567139,0.4191279887482419,0.4191279887482419,0.4191279887482419,0.39063727001318627,0.7074542897327707,0.3820909517112056,0.37203947899457573,0.819971870604782,0.36033755274261536,0.3399457610423134,0.9142053445850914,0.3364588216908892,0.2966961408807004,0.9662447257383966,0.3485034481495994
MovieLens-100K,MacridVAE,3,./data_sets/MovieLens-100K/checkpoint_MacridVAE/config_0/fold_3/MacridVAE-Apr-25-2025_19-33-12.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",3,0.8743722438812256,0.450070323488045,0.450070323488045,0.450070323488045,0.4132979651849204,0.7271448663853727,0.4022503516174402,0.38660980858225075,0.8382559774964838,0.3692451945616494,0.34851580822030026,0.9310829817158931,0.33942468689304117,0.3020734029074316,0.9746835443037974,0.354141016629423
MovieLens-100K,MacridVAE,4,./data_sets/MovieLens-100K/checkpoint_MacridVAE/config_0/fold_4/MacridVAE-Apr-25-2025_19-33-28.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",4,0.9668064117431641,0.4120956399437412,0.4120956399437412,0.4120956399437412,0.39869096867232495,0.7032348804500703,0.3942803563056729,0.3859695992776118,0.8143459915611815,0.37852789498359063,0.3478270445754778,0.9043600562587905,0.34190275266224635,0.3022973364522028,0.9563994374120957,0.3493236985229256
MovieLens-100K,MultiDAE,0,./data_sets/MovieLens-100K/checkpoint_MultiDAE/config_0/fold_0/MultiDAE-Apr-25-2025_15-45-57.pth,0,"{'latent_dimension': 64, 'learning_rate': 0.01}",0,0.8593251705169678,0.4092827004219409,0.4092827004219409,0.4092827004219409,0.3799278108295792,0.7130801687763713,0.37248007501172065,0.36637478017778974,0.8368495077355836,0.35710267229254516,0.3423456441448796,0.939521800281294,0.3437400933181522,0.3029682901217662,0.9760900140646976,0.36569951866437245
MovieLens-100K,MultiDAE,1,./data_sets/MovieLens-100K/checkpoint_MultiDAE/config_0/fold_1/MultiDAE-Apr-25-2025_15-46-13.pth,0,"{'latent_dimension': 64, 'learning_rate': 0.01}",1,0.8667798042297363,0.45147679324894513,0.45147679324894513,0.45147679324894513,0.42317456385948116,0.7510548523206751,0.4139709329582751,0.40659982166786257,0.8579465541490858,0.3950539146741671,0.36965360192291935,0.9465541490857946,0.3659505949590335,0.3210613457596585,0.980309423347398,0.3816797524711206
MovieLens-100K,MultiDAE,2,./data_sets/MovieLens-100K/checkpoint_MultiDAE/config_0/fold_2/MultiDAE-Apr-25-2025_15-46-22.pth,0,"{'latent_dimension': 64, 'learning_rate': 0.01}",2,0.8359222412109375,0.4739803094233474,0.4739803094233474,0.4739803094233474,0.42332422889776167,0.7566807313642757,0.40975152367557427,0.4010846836620424,0.8551336146272855,0.38469292076886996,0.36254300323844396,0.9479606188466948,0.35666845266001385,0.31952843190359015,0.9817158931082982,0.3814854623772868
MovieLens-100K,MultiDAE,3,./data_sets/MovieLens-100K/checkpoint_MultiDAE/config_0/fold_3/MultiDAE-Apr-25-2025_15-46-32.pth,0,"{'latent_dimension': 64, 'learning_rate': 0.01}",3,0.8768086433410645,0.45288326300984527,0.45288326300984527,0.45288326300984527,0.42825814399948814,0.7468354430379747,0.4191279887482419,0.4068303908425013,0.8481012658227848,0.3926160337552736,0.3702387240887399,0.9324894514767933,0.3646010537360748,0.3237931044930028,0.980309423347398,0.3864233183232935
MovieLens-100K,MultiDAE,4,./data_sets/MovieLens-100K/checkpoint_MultiDAE/config_0/fold_4/MultiDAE-Apr-25-2025_15-46-42.pth,0,"{'latent_dimension': 64, 'learning_rate': 0.01}",4,0.8936326503753662,0.41068917018284107,0.41068917018284107,0.41068917018284107,0.39129729635077126,0.7229254571026723,0.38677918424753865,0.3778298380408933,0.8354430379746836,0.37088607594936635,0.34809333393382336,0.929676511954993,0.3494167615475632,0.306646764167988,0.9732770745428974,0.3676406795361805
MovieLens-100K,MultiVAE,0,./data_sets/MovieLens-100K/checkpoint_MultiVAE/config_0/fold_0/MultiVAE-Apr-25-2025_15-47-11.pth,0,"{'latent_dimension': 64, 'learning_rate': 0.01}",0,0.9444119930267334,0.42756680731364277,0.42756680731364277,0.42756680731364277,0.4051340530508409,0.7538677918424754,0.3982653539615559,0.38571651510095967,0.8481012658227848,0.374285044538208,0.3545536006870516,0.9578059071729957,0.35273145357533503,0.30779856866092237,0.9817158931082982,0.364643248373866
MovieLens-100K,MultiVAE,1,./data_sets/MovieLens-100K/checkpoint_MultiVAE/config_0/fold_1/MultiVAE-Apr-25-2025_15-47-20.pth,0,"{'latent_dimension': 64, 'learning_rate': 0.01}",1,0.8829131126403809,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.41156148225522726,0.7552742616033755,0.40178152836380654,0.3937915669418541,0.8466947960618847,0.3812470698546644,0.3548924131935187,0.9353023909985936,0.3501791574576384,0.3106072506881138,0.9817158931082982,0.3692464626180387
MovieLens-100K,MultiVAE,2,./data_sets/MovieLens-100K/checkpoint_MultiVAE/config_0/fold_2/MultiVAE-Apr-25-2025_15-47-29.pth,0,"{'latent_dimension': 64, 'learning_rate': 0.01}",2,0.8703422546386719,0.43319268635724334,0.43319268635724334,0.43319268635724334,0.40873288755929715,0.7524613220815752,0.4022503516174409,0.3921790525690994,0.8537271448663853,0.3829348335677442,0.35852918989714677,0.9282700421940928,0.3581943607260063,0.31409587491085955,0.9690576652601969,0.37593362058849167
MovieLens-100K,MultiVAE,3,./data_sets/MovieLens-100K/checkpoint_MultiVAE/config_0/fold_3/MultiVAE-Apr-25-2025_15-47-38.pth,0,"{'latent_dimension': 64, 'learning_rate': 0.01}",3,0.8757243156433105,0.4472573839662447,0.4472573839662447,0.4472573839662447,0.41087014556938223,0.7454289732770746,0.4008438818565401,0.3951372792883256,0.8621659634317862,0.38319268635724285,0.3573661791220991,0.9381153305203939,0.35376119036456594,0.3125150456898262,0.9873417721518988,0.37859654210910265
MovieLens-100K,MultiVAE,4,./data_sets/MovieLens-100K/checkpoint_MultiVAE/config_0/fold_4/MultiVAE-Apr-25-2025_15-47-48.pth,0,"{'latent_dimension': 64, 'learning_rate': 0.01}",4,0.8664765357971191,0.43741209563994377,0.43741209563994377,0.43741209563994377,0.4168260377817751,0.7440225035161744,0.4120956399437409,0.397634603886487,0.849507735583685,0.3876465072667598,0.3644297221854071,0.9381153305203939,0.3630148683946156,0.3176258041852195,0.9704641350210971,0.3766833174772002
MovieLens-100K,NAIS,0,./data_sets/MovieLens-100K/checkpoint_NAIS/config_0/fold_0/NAIS-Apr-25-2025_19-33-58.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01, 'split_to': 20}",0,0.8748693466186523,0.07172995780590717,0.07172995780590717,0.07172995780590717,0.07869154469880746,0.21940928270042195,0.08063759962494155,0.07881208209823798,0.32770745428973275,0.08016877637130823,0.07515027865917984,0.48945147679324896,0.07664367200232214,0.06903994115202286,0.6568213783403657,0.08102581259626909
MovieLens-100K,NAIS,1,./data_sets/MovieLens-100K/checkpoint_NAIS/config_0/fold_1/NAIS-Apr-25-2025_19-52-59.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01, 'split_to': 20}",1,0.8752028942108154,0.06751054852320675,0.06751054852320675,0.06751054852320675,0.06402192748969154,0.17158931082981715,0.06329113924050633,0.06417107324581221,0.270042194092827,0.06364275668073145,0.06004942489587932,0.4092827004219409,0.060115977942982415,0.056548506277219475,0.6118143459915611,0.06784386595035717
MovieLens-100K,NAIS,2,./data_sets/MovieLens-100K/checkpoint_NAIS/config_0/fold_2/NAIS-Apr-25-2025_20-10-04.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01, 'split_to': 20}",2,0.8397912979125977,0.07172995780590717,0.07172995780590717,0.07172995780590717,0.07124276563978374,0.189873417721519,0.07079231129864051,0.07339044876608738,0.3009845288326301,0.07517580872011269,0.07074345284442726,0.4838255977496484,0.07327428392829272,0.06635005259985959,0.6680731364275668,0.08062176603933083
MovieLens-100K,NAIS,3,./data_sets/MovieLens-100K/checkpoint_NAIS/config_0/fold_3/NAIS-Apr-25-2025_20-23-56.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01, 'split_to': 20}",3,0.8572132587432861,0.08579465541490858,0.08579465541490858,0.08579465541490858,0.07690809624672428,0.20253164556962025,0.07501172058134092,0.0763986226376367,0.3009845288326301,0.075011720581341,0.0713554944538515,0.459915611814346,0.07075603330877622,0.06881307838014479,0.6624472573839663,0.08188233167936257
MovieLens-100K,NAIS,4,./data_sets/MovieLens-100K/checkpoint_NAIS/config_0/fold_4/NAIS-Apr-25-2025_20-37-33.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01, 'split_to': 20}",4,0.9269022941589355,0.08438818565400844,0.08438818565400844,0.08438818565400844,0.07810228027282316,0.20815752461322082,0.07594936708860772,0.074590961843908,0.29535864978902954,0.07172995780590734,0.07266797357331868,0.46835443037974683,0.07196213694104027,0.06926942641955963,0.6526019690576652,0.08067802120231235
MovieLens-100K,NCEPLRec,0,./data_sets/MovieLens-100K/checkpoint_NCEPLRec/config_0/fold_0/NCEPLRec-Apr-25-2025_20-51-51.pth,0,"{'epochs': 1, 'rank': 450}",0,0.8168962001800537,0.2348804500703235,0.2348804500703235,0.2348804500703235,0.2101770551893149,0.48523206751054854,0.20346929207688672,0.19385800086460428,0.5893108298171589,0.18300515705579085,0.16799715607698154,0.7580872011251758,0.15923916683410355,0.14295828527351495,0.8621659634317862,0.16212503838498293
MovieLens-100K,NCEPLRec,1,./data_sets/MovieLens-100K/checkpoint_NCEPLRec/config_0/fold_1/NCEPLRec-Apr-25-2025_20-52-06.pth,0,"{'epochs': 1, 'rank': 450}",1,0.8329031467437744,0.2517580872011252,0.2517580872011252,0.2517580872011252,0.2104206512723767,0.47257383966244726,0.19854664791373638,0.18842804735019603,0.5780590717299579,0.1718706047819981,0.16430819619175763,0.749648382559775,0.15332473824034998,0.14230625380367878,0.8818565400843882,0.1659721133774381
MovieLens-100K,NCEPLRec,2,./data_sets/MovieLens-100K/checkpoint_NCEPLRec/config_0/fold_2/NCEPLRec-Apr-25-2025_20-52-16.pth,0,"{'epochs': 1, 'rank': 450}",2,0.8730955123901367,0.24050632911392406,0.24050632911392406,0.24050632911392406,0.2067905064156606,0.47257383966244726,0.19690576652601938,0.190856844154333,0.5850914205344585,0.1783403656821389,0.16693622125656393,0.7412095639943741,0.15814971089232696,0.14163541938936683,0.8649789029535865,0.16430824092383087
MovieLens-100K,NCEPLRec,3,./data_sets/MovieLens-100K/checkpoint_NCEPLRec/config_0/fold_3/NCEPLRec-Apr-25-2025_20-52-25.pth,0,"{'epochs': 1, 'rank': 450}",3,0.8692934513092041,0.2348804500703235,0.2348804500703235,0.2348804500703235,0.2045824864939747,0.4613220815752461,0.19503047351148609,0.18960560997518744,0.5808720112517581,0.1778012189404605,0.16455262369279197,0.7468354430379747,0.15694081664545795,0.14297956477286125,0.8762306610407876,0.17090851051152064
MovieLens-100K,NCEPLRec,4,./data_sets/MovieLens-100K/checkpoint_NCEPLRec/config_0/fold_4/NCEPLRec-Apr-25-2025_20-52-34.pth,0,"{'epochs': 1, 'rank': 450}",4,0.8319647312164307,0.2250351617440225,0.2250351617440225,0.2250351617440225,0.1944309813880914,0.450070323488045,0.18659165494608496,0.18499868432035654,0.5907172995780591,0.17761368963900712,0.1666288983692537,0.7580872011251758,0.16373149822516908,0.1426473989489859,0.8846694796061885,0.16912718372398866
MovieLens-100K,NCL,0,./data_sets/MovieLens-100K/checkpoint_NCL/config_0/fold_0/NCL-Apr-25-2025_20-56-21.pth,0,"{'embedding_size': 64, 'num_clusters': 100}",0,0.895439863204956,0.46835443037974683,0.46835443037974683,0.46835443037974683,0.4218939627476516,0.7327707454289732,0.4078762306610411,0.40442435488356204,0.8509142053445851,0.3890998593530234,0.3632428018048195,0.9324894514767933,0.35411057531310713,0.3158993261536187,0.980309423347398,0.37019477093577985
MovieLens-100K,NCL,1,./data_sets/MovieLens-100K/checkpoint_NCL/config_0/fold_1/NCL-Apr-25-2025_20-58-10.pth,0,"{'embedding_size': 64, 'num_clusters': 100}",1,0.9909017086029053,0.48945147679324896,0.48945147679324896,0.48945147679324896,0.4351101446734774,0.7383966244725738,0.41912798874824153,0.4049157444557377,0.8424753867791842,0.3839896858884195,0.361738566601764,0.929676511954993,0.3498225169111244,0.31492964946609975,0.9746835443037974,0.3672919299842859
MovieLens-100K,NCL,2,./data_sets/MovieLens-100K/checkpoint_NCL/config_0/fold_2/NCL-Apr-25-2025_21-00-48.pth,0,"{'embedding_size': 64, 'num_clusters': 100}",2,0.9138994216918945,0.46554149085794655,0.46554149085794655,0.46554149085794655,0.4235753389398741,0.7313642756680732,0.41022034692920734,0.4001308335476114,0.8312236286919831,0.3834974214721048,0.35886068033764074,0.9226441631504922,0.34860859955796714,0.31697096046317674,0.9732770745428974,0.37396782471422296
MovieLens-100K,NCL,3,./data_sets/MovieLens-100K/checkpoint_NCL/config_0/fold_3/NCL-Apr-25-2025_21-03-13.pth,0,"{'embedding_size': 64, 'num_clusters': 100}",3,0.8918895721435547,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.41477519685742076,0.729957805907173,0.4064697609001408,0.38991277959697257,0.8382559774964838,0.3750117205813398,0.3528384800670399,0.9310829817158931,0.34520907284620356,0.3127121827559851,0.9789029535864979,0.37135297219930374
MovieLens-100K,NCL,4,./data_sets/MovieLens-100K/checkpoint_NCL/config_0/fold_4/NCL-Apr-25-2025_21-05-42.pth,0,"{'embedding_size': 64, 'num_clusters': 100}",4,0.9399869441986084,0.4936708860759494,0.4936708860759494,0.4936708860759494,0.43476447633055465,0.739803094233474,0.41772151898734183,0.4093528544793548,0.8241912798874824,0.3884903891233003,0.36722191142037086,0.9324894514767933,0.3560746098720783,0.31743586232557613,0.9704641350210971,0.36841641996604096
MovieLens-100K,NeuMF,0,./data_sets/MovieLens-100K/checkpoint_NeuMF/config_0/fold_0/NeuMF-Apr-25-2025_15-48-15.pth,0,"{'mf_embedding_size': 64, 'mlp_embedding_size': 64, 'learning_rate': 0.01}",0,0.865985631942749,0.2419127988748242,0.2419127988748242,0.2419127988748242,0.22464252787870934,0.5049226441631505,0.22081575246132204,0.2152665257719322,0.6455696202531646,0.20939990623534974,0.19743386184967712,0.7932489451476793,0.19545018194807212,0.17746865804830084,0.9085794655414908,0.21248277531817275
MovieLens-100K,NeuMF,1,./data_sets/MovieLens-100K/checkpoint_NeuMF/config_0/fold_1/NeuMF-Apr-25-2025_15-51-48.pth,0,"{'mf_embedding_size': 64, 'mlp_embedding_size': 64, 'learning_rate': 0.01}",1,0.8728899955749512,0.24613220815752462,0.24613220815752462,0.24613220815752462,0.23275133327531783,0.510548523206751,0.23019221753398975,0.2223005116914244,0.630098452883263,0.21610407876230694,0.20288965967966907,0.8002812939521801,0.19923313910655674,0.18096362305517213,0.9212376933895922,0.21463790447588865
MovieLens-100K,NeuMF,2,./data_sets/MovieLens-100K/checkpoint_NeuMF/config_0/fold_2/NeuMF-Apr-25-2025_15-52-13.pth,0,"{'mf_embedding_size': 64, 'mlp_embedding_size': 64, 'learning_rate': 0.01}",2,0.8726229667663574,0.2489451476793249,0.2489451476793249,0.2489451476793249,0.23040178953043097,0.49929676511954996,0.22456633849038932,0.22507671356923686,0.6694796061884669,0.2201593999062357,0.20444076550850862,0.8115330520393812,0.2061187015828365,0.18338189933878574,0.9226441631504922,0.22310462719356847
MovieLens-100K,NeuMF,3,./data_sets/MovieLens-100K/checkpoint_NeuMF/config_0/fold_3/NeuMF-Apr-25-2025_15-52-40.pth,0,"{'mf_embedding_size': 64, 'mlp_embedding_size': 64, 'learning_rate': 0.01}",3,0.8608307838439941,0.22644163150492264,0.22644163150492264,0.22644163150492264,0.22003799868974622,0.4964838255977497,0.21894045944678886,0.21730107355966705,0.6427566807313643,0.2157055789967184,0.20144427046187927,0.8171589310829818,0.20373160984975291,0.1795167534215269,0.919831223628692,0.2183227044104108
MovieLens-100K,NeuMF,4,./data_sets/MovieLens-100K/checkpoint_NeuMF/config_0/fold_4/NeuMF-Apr-25-2025_15-53-09.pth,0,"{'mf_embedding_size': 64, 'mlp_embedding_size': 64, 'learning_rate': 0.01}",4,0.9561796188354492,0.2419127988748242,0.2419127988748242,0.2419127988748242,0.22616672507360044,0.4936708860759494,0.22175339896858887,0.21961695228745123,0.6441631504922645,0.21411157993436486,0.20778333224701973,0.8227848101265823,0.20926149175094294,0.1850752118786808,0.9170182841068917,0.2207330002709883
MovieLens-100K,NGCF,0,./data_sets/MovieLens-100K/checkpoint_NGCF/config_0/fold_0/NGCF-Apr-25-2025_15-53-44.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",0,0.9418017864227295,0.3150492264416315,0.3150492264416315,0.3150492264416315,0.27942408664221435,0.5682137834036568,0.26910454758556107,0.2621672541099974,0.7018284106891702,0.24910923581809646,0.24566527248815428,0.8748241912798875,0.24314011117808584,0.22039656012155612,0.9437412095639943,0.2642943790688435
MovieLens-100K,NGCF,1,./data_sets/MovieLens-100K/checkpoint_NGCF/config_0/fold_1/NGCF-Apr-25-2025_15-55-27.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",1,0.9057102203369141,0.3206751054852321,0.3206751054852321,0.3206751054852321,0.29558659069796117,0.6033755274261603,0.2880918893577129,0.2824105144458878,0.7369901547116737,0.2723628691983118,0.25679236089356056,0.869198312236287,0.2539721608287007,0.2257793659743576,0.9521800281293952,0.2734295051397378
MovieLens-100K,NGCF,2,./data_sets/MovieLens-100K/checkpoint_NGCF/config_0/fold_2/NGCF-Apr-25-2025_15-57-05.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",2,0.9372239112854004,0.36146272855133615,0.36146272855133615,0.36146272855133615,0.3106964345508096,0.6244725738396625,0.29535864978903026,0.2923208945508179,0.739803094233474,0.27737927801218915,0.26745628057176785,0.8846694796061885,0.2646808653137769,0.2332398919974233,0.9563994374120957,0.27812704043566544
MovieLens-100K,NGCF,3,./data_sets/MovieLens-100K/checkpoint_NGCF/config_0/fold_3/NGCF-Apr-25-2025_15-58-45.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",3,0.8840188980102539,0.30520393811533053,0.30520393811533053,0.30520393811533053,0.2815375482630896,0.5752461322081576,0.2737927801218948,0.2684198454764716,0.7144866385372715,0.25811064228785724,0.24040906172828638,0.849507735583685,0.23525495055030904,0.21376180931106453,0.9451476793248945,0.2573356587417476
MovieLens-100K,NGCF,4,./data_sets/MovieLens-100K/checkpoint_NGCF/config_0/fold_4/NGCF-Apr-25-2025_16-00-29.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",4,0.9883325099945068,0.29957805907172996,0.29957805907172996,0.29957805907172996,0.277986306533054,0.5724331926863573,0.2733239568682614,0.26649049560660454,0.7032348804500703,0.25921237693389537,0.24556166924907102,0.8621659634317862,0.24694706762217275,0.22210464045994996,0.9479606188466948,0.27114411139244293
