,data_set_name,model,config,fold,fit,predict,evaluate
1480,Amazon2014-Sports-And-Outdoors,SimpleX,0,2,True,True,True
1481,Amazon2014-Sports-And-Outdoors,SimpleX,0,4,True,True,True
1482,Amazon2014-Sports-And-Outdoors,SimpleX,0,3,True,True,True
1483,Amazon2014-Sports-And-Outdoors,SimpleX,0,1,True,True,True
1484,Amazon2014-Sports-And-Outdoors,SimpleX,0,0,True,True,True
1485,Amazon2014-Sports-And-Outdoors,LDiffRec,0,2,True,True,True
1486,Amazon2014-Sports-And-Outdoors,LDiffRec,0,4,True,True,True
1487,Amazon2014-Sports-And-Outdoors,LDiffRec,0,3,True,True,True
1488,Amazon2014-Sports-And-Outdoors,LDiffRec,0,1,True,True,True
1489,Amazon2014-Sports-And-Outdoors,LDiffRec,0,0,True,True,True
1490,Amazon2014-Sports-And-Outdoors,LightGCN,0,2,True,True,True
1491,Amazon2014-Sports-And-Outdoors,LightGCN,0,4,True,True,True
1492,Amazon2014-Sports-And-Outdoors,LightGCN,0,3,True,True,True
1493,Amazon2014-Sports-And-Outdoors,LightGCN,0,1,True,True,True
1494,Amazon2014-Sports-And-Outdoors,LightGCN,0,0,True,True,True
1495,Amazon2014-Sports-And-Outdoors,NGCF,0,2,True,True,True
1496,Amazon2014-Sports-And-Outdoors,NGCF,0,4,True,True,True
1497,Amazon2014-Sports-And-Outdoors,NGCF,0,3,True,True,True
1498,Amazon2014-Sports-And-Outdoors,NGCF,0,1,True,True,True
1499,Amazon2014-Sports-And-Outdoors,NGCF,0,0,True,True,True
1500,Amazon2014-Sports-And-Outdoors,NAIS,0,2,True,True,True
1501,Amazon2014-Sports-And-Outdoors,NAIS,0,4,True,True,True
1502,Amazon2014-Sports-And-Outdoors,NAIS,0,3,True,True,True
1503,Amazon2014-Sports-And-Outdoors,NAIS,0,1,True,True,True
1504,Amazon2014-Sports-And-Outdoors,NAIS,0,0,True,True,True
1505,Amazon2014-Sports-And-Outdoors,FISM,0,2,True,True,True
1506,Amazon2014-Sports-And-Outdoors,FISM,0,4,True,True,True
1507,Amazon2014-Sports-And-Outdoors,FISM,0,3,True,True,True
1508,Amazon2014-Sports-And-Outdoors,FISM,0,1,True,True,True
1509,Amazon2014-Sports-And-Outdoors,FISM,0,0,True,True,True
1510,Amazon2014-Sports-And-Outdoors,RecVAE,0,2,True,True,True
1511,Amazon2014-Sports-And-Outdoors,RecVAE,0,4,True,True,True
1512,Amazon2014-Sports-And-Outdoors,RecVAE,0,3,True,True,True
1513,Amazon2014-Sports-And-Outdoors,RecVAE,0,1,True,True,True
1514,Amazon2014-Sports-And-Outdoors,RecVAE,0,0,True,True,True
1515,Amazon2014-Sports-And-Outdoors,NNCF,0,2,True,True,True
1516,Amazon2014-Sports-And-Outdoors,NNCF,0,4,True,True,True
1517,Amazon2014-Sports-And-Outdoors,NNCF,0,3,True,True,True
1518,Amazon2014-Sports-And-Outdoors,NNCF,0,1,True,True,True
1519,Amazon2014-Sports-And-Outdoors,NNCF,0,0,True,True,True
1520,Amazon2014-Sports-And-Outdoors,GCMC,0,2,True,True,True
1521,Amazon2014-Sports-And-Outdoors,GCMC,0,4,True,True,True
1522,Amazon2014-Sports-And-Outdoors,GCMC,0,3,True,True,True
1523,Amazon2014-Sports-And-Outdoors,GCMC,0,1,True,True,True
1524,Amazon2014-Sports-And-Outdoors,GCMC,0,0,True,True,True
1525,Amazon2014-Sports-And-Outdoors,LINE,0,2,True,True,True
1526,Amazon2014-Sports-And-Outdoors,LINE,0,4,True,True,True
1527,Amazon2014-Sports-And-Outdoors,LINE,0,3,True,True,True
1528,Amazon2014-Sports-And-Outdoors,LINE,0,1,True,True,True
1529,Amazon2014-Sports-And-Outdoors,LINE,0,0,True,True,True
1530,Amazon2014-Sports-And-Outdoors,ENMF,0,2,True,True,True
1531,Amazon2014-Sports-And-Outdoors,ENMF,0,4,True,True,True
1532,Amazon2014-Sports-And-Outdoors,ENMF,0,3,True,True,True
1533,Amazon2014-Sports-And-Outdoors,ENMF,0,1,True,True,True
1534,Amazon2014-Sports-And-Outdoors,ENMF,0,0,True,True,True
1535,Amazon2014-Sports-And-Outdoors,NCEPLRec,0,2,True,True,True
1536,Amazon2014-Sports-And-Outdoors,NCEPLRec,0,4,True,True,True
1537,Amazon2014-Sports-And-Outdoors,NCEPLRec,0,3,True,True,True
1538,Amazon2014-Sports-And-Outdoors,NCEPLRec,0,1,True,True,True
1539,Amazon2014-Sports-And-Outdoors,NCEPLRec,0,0,True,True,True
1540,Amazon2014-Sports-And-Outdoors,Random,0,2,True,True,True
1541,Amazon2014-Sports-And-Outdoors,Random,0,4,True,True,True
1542,Amazon2014-Sports-And-Outdoors,Random,0,3,True,True,True
1543,Amazon2014-Sports-And-Outdoors,Random,0,1,True,True,True
1544,Amazon2014-Sports-And-Outdoors,Random,0,0,True,True,True
1545,Amazon2014-Sports-And-Outdoors,EASE,0,2,True,True,True
1546,Amazon2014-Sports-And-Outdoors,EASE,0,4,True,True,True
1547,Amazon2014-Sports-And-Outdoors,EASE,0,3,True,True,True
1548,Amazon2014-Sports-And-Outdoors,EASE,0,1,True,True,True
1549,Amazon2014-Sports-And-Outdoors,EASE,0,0,True,True,True
1550,Amazon2014-Sports-And-Outdoors,Pop,0,2,True,True,True
1551,Amazon2014-Sports-And-Outdoors,Pop,0,4,True,True,True
1552,Amazon2014-Sports-And-Outdoors,Pop,0,3,True,True,True
1553,Amazon2014-Sports-And-Outdoors,Pop,0,1,True,True,True
1554,Amazon2014-Sports-And-Outdoors,Pop,0,0,True,True,True
1555,Amazon2014-Sports-And-Outdoors,CDAE,0,2,True,True,True
1556,Amazon2014-Sports-And-Outdoors,CDAE,0,4,True,True,True
1557,Amazon2014-Sports-And-Outdoors,CDAE,0,3,True,True,True
1558,Amazon2014-Sports-And-Outdoors,CDAE,0,1,True,True,True
1559,Amazon2014-Sports-And-Outdoors,CDAE,0,0,True,True,True
1560,Amazon2014-Sports-And-Outdoors,MacridVAE,0,2,True,True,True
1561,Amazon2014-Sports-And-Outdoors,MacridVAE,0,4,True,True,True
1562,Amazon2014-Sports-And-Outdoors,MacridVAE,0,3,True,True,True
1563,Amazon2014-Sports-And-Outdoors,MacridVAE,0,1,True,True,True
1564,Amazon2014-Sports-And-Outdoors,MacridVAE,0,0,True,True,True
1565,Amazon2014-Sports-And-Outdoors,BPR,0,2,True,True,True
1566,Amazon2014-Sports-And-Outdoors,BPR,0,4,True,True,True
1567,Amazon2014-Sports-And-Outdoors,BPR,0,3,True,True,True
1568,Amazon2014-Sports-And-Outdoors,BPR,0,1,True,True,True
1569,Amazon2014-Sports-And-Outdoors,BPR,0,0,True,True,True
1570,Amazon2014-Sports-And-Outdoors,DMF,0,2,True,True,True
1571,Amazon2014-Sports-And-Outdoors,DMF,0,4,True,True,True
1572,Amazon2014-Sports-And-Outdoors,DMF,0,3,True,True,True
1573,Amazon2014-Sports-And-Outdoors,DMF,0,1,True,True,True
1574,Amazon2014-Sports-And-Outdoors,DMF,0,0,True,True,True
1575,Amazon2014-Sports-And-Outdoors,SpectralCF,0,2,True,True,True
1576,Amazon2014-Sports-And-Outdoors,SpectralCF,0,4,True,True,True
1577,Amazon2014-Sports-And-Outdoors,SpectralCF,0,3,True,True,True
1578,Amazon2014-Sports-And-Outdoors,SpectralCF,0,1,True,True,True
1579,Amazon2014-Sports-And-Outdoors,SpectralCF,0,0,True,True,True
1580,Amazon2014-Sports-And-Outdoors,MultiDAE,0,2,True,True,True
1581,Amazon2014-Sports-And-Outdoors,MultiDAE,0,4,True,True,True
1582,Amazon2014-Sports-And-Outdoors,MultiDAE,0,3,True,True,True
1583,Amazon2014-Sports-And-Outdoors,MultiDAE,0,1,True,True,True
1584,Amazon2014-Sports-And-Outdoors,MultiDAE,0,0,True,True,True
1585,Amazon2014-Sports-And-Outdoors,NCL,0,2,True,True,True
1586,Amazon2014-Sports-And-Outdoors,NCL,0,4,True,True,True
1587,Amazon2014-Sports-And-Outdoors,NCL,0,3,True,True,True
1588,Amazon2014-Sports-And-Outdoors,NCL,0,1,True,True,True
1589,Amazon2014-Sports-And-Outdoors,NCL,0,0,True,True,True
1590,Amazon2014-Sports-And-Outdoors,NeuMF,0,2,True,True,True
1591,Amazon2014-Sports-And-Outdoors,NeuMF,0,4,True,True,True
1592,Amazon2014-Sports-And-Outdoors,NeuMF,0,3,True,True,True
1593,Amazon2014-Sports-And-Outdoors,NeuMF,0,1,True,True,True
1594,Amazon2014-Sports-And-Outdoors,NeuMF,0,0,True,True,True
1595,Jester-4,ConvNCF,0,2,True,True,True
1596,Jester-4,ConvNCF,0,4,True,True,True
1597,Jester-4,ConvNCF,0,3,True,True,True
1598,Jester-4,ConvNCF,0,1,True,True,True
1599,Jester-4,ConvNCF,0,0,True,True,True
1600,Jester-4,DiffRec,0,2,True,True,True
1601,Jester-4,DiffRec,0,4,True,True,True
1602,Jester-4,DiffRec,0,3,True,True,True
1603,Jester-4,DiffRec,0,1,True,True,True
1604,Jester-4,DiffRec,0,0,True,True,True
1605,Jester-4,MultiVAE,0,2,True,True,True
1606,Jester-4,MultiVAE,0,4,True,True,True
1607,Jester-4,MultiVAE,0,3,True,True,True
1608,Jester-4,MultiVAE,0,1,True,True,True
1609,Jester-4,MultiVAE,0,0,True,True,True
1610,Jester-4,SGL,0,2,True,True,True
1611,Jester-4,SGL,0,4,True,True,True
1612,Jester-4,SGL,0,3,True,True,True
1613,Jester-4,SGL,0,1,True,True,True
1614,Jester-4,SGL,0,0,True,True,True
1615,Jester-4,DGCF,0,2,False,False,False
1616,Jester-4,DGCF,0,4,False,False,False
1617,Jester-4,DGCF,0,3,False,False,False
1618,Jester-4,DGCF,0,1,False,False,False
1619,Jester-4,DGCF,0,0,False,False,False
1620,Jester-4,ItemKNN,0,2,True,True,True
1621,Jester-4,ItemKNN,0,4,True,True,True
1622,Jester-4,ItemKNN,0,3,True,True,True
1623,Jester-4,ItemKNN,0,1,True,True,True
1624,Jester-4,ItemKNN,0,0,True,True,True
1625,Jester-4,SimpleX,0,2,True,True,True
1626,Jester-4,SimpleX,0,4,True,True,True
1627,Jester-4,SimpleX,0,3,True,True,True
1628,Jester-4,SimpleX,0,1,True,True,True
1629,Jester-4,SimpleX,0,0,True,True,True
1630,Jester-4,LDiffRec,0,2,True,True,True
1631,Jester-4,LDiffRec,0,4,True,True,True
1632,Jester-4,LDiffRec,0,3,True,True,True
1633,Jester-4,LDiffRec,0,1,True,True,True
1634,Jester-4,LDiffRec,0,0,True,True,True
1635,Jester-4,LightGCN,0,2,True,True,True
1636,Jester-4,LightGCN,0,4,True,True,True
1637,Jester-4,LightGCN,0,3,True,True,True
1638,Jester-4,LightGCN,0,1,True,True,True
1639,Jester-4,LightGCN,0,0,True,True,True
1640,Jester-4,NGCF,0,2,True,True,True
1641,Jester-4,NGCF,0,4,True,True,True
1642,Jester-4,NGCF,0,3,True,True,True
1643,Jester-4,NGCF,0,1,True,True,True
1644,Jester-4,NGCF,0,0,True,True,True
1645,Jester-4,NAIS,0,2,True,True,True
1646,Jester-4,NAIS,0,4,True,True,True
1647,Jester-4,NAIS,0,3,True,True,True
1648,Jester-4,NAIS,0,1,True,True,True
1649,Jester-4,NAIS,0,0,True,True,True
1650,Jester-4,FISM,0,2,True,True,True
1651,Jester-4,FISM,0,4,True,True,True
1652,Jester-4,FISM,0,3,True,True,True
1653,Jester-4,FISM,0,1,True,True,True
1654,Jester-4,FISM,0,0,True,True,True
1655,Jester-4,RecVAE,0,2,True,True,True
1656,Jester-4,RecVAE,0,4,True,True,True
1657,Jester-4,RecVAE,0,3,True,True,True
1658,Jester-4,RecVAE,0,1,True,True,True
1659,Jester-4,RecVAE,0,0,True,True,True
1660,Jester-4,NNCF,0,2,True,True,True
1661,Jester-4,NNCF,0,4,True,True,True
1662,Jester-4,NNCF,0,3,True,True,True
1663,Jester-4,NNCF,0,1,True,True,True
1664,Jester-4,NNCF,0,0,True,True,True
1665,Jester-4,GCMC,0,2,True,True,True
1666,Jester-4,GCMC,0,4,True,True,True
1667,Jester-4,GCMC,0,3,True,True,True
1668,Jester-4,GCMC,0,1,True,True,True
1669,Jester-4,GCMC,0,0,True,True,True
1670,Jester-4,LINE,0,2,True,True,True
1671,Jester-4,LINE,0,4,True,True,True
1672,Jester-4,LINE,0,3,True,True,True
1673,Jester-4,LINE,0,1,True,True,True
1674,Jester-4,LINE,0,0,True,True,True
1675,Jester-4,ENMF,0,2,True,True,True
1676,Jester-4,ENMF,0,4,True,True,True
1677,Jester-4,ENMF,0,3,True,True,True
1678,Jester-4,ENMF,0,1,True,True,True
1679,Jester-4,ENMF,0,0,True,True,True
1680,Jester-4,NCEPLRec,0,2,True,True,True
1681,Jester-4,NCEPLRec,0,4,True,True,True
1682,Jester-4,NCEPLRec,0,3,True,True,True
1683,Jester-4,NCEPLRec,0,1,True,True,True
1684,Jester-4,NCEPLRec,0,0,True,True,True
1685,Jester-4,Random,0,2,True,True,True
1686,Jester-4,Random,0,4,True,True,True
1687,Jester-4,Random,0,3,True,True,True
1688,Jester-4,Random,0,1,True,True,True
1689,Jester-4,Random,0,0,True,True,True
1690,Jester-4,EASE,0,2,True,True,True
1691,Jester-4,EASE,0,4,True,True,True
1692,Jester-4,EASE,0,3,True,True,True
1693,Jester-4,EASE,0,1,True,True,True
1694,Jester-4,EASE,0,0,True,True,True
1695,Jester-4,Pop,0,2,True,True,True
1696,Jester-4,Pop,0,4,True,True,True
1697,Jester-4,Pop,0,3,True,True,True
1698,Jester-4,Pop,0,1,True,True,True
1699,Jester-4,Pop,0,0,True,True,True
1700,Jester-4,CDAE,0,2,True,True,True
1701,Jester-4,CDAE,0,4,True,True,True
1702,Jester-4,CDAE,0,3,True,True,True
1703,Jester-4,CDAE,0,1,True,True,True
1704,Jester-4,CDAE,0,0,True,True,True
1705,Jester-4,MacridVAE,0,2,True,True,True
1706,Jester-4,MacridVAE,0,4,True,True,True
1707,Jester-4,MacridVAE,0,3,True,True,True
1708,Jester-4,MacridVAE,0,1,True,True,True
1709,Jester-4,MacridVAE,0,0,True,True,True
1710,Jester-4,BPR,0,2,True,True,True
1711,Jester-4,BPR,0,4,True,True,True
1712,Jester-4,BPR,0,3,True,True,True
1713,Jester-4,BPR,0,1,True,True,True
1714,Jester-4,BPR,0,0,True,True,True
1715,Jester-4,DMF,0,2,True,True,True
1716,Jester-4,DMF,0,4,True,True,True
1717,Jester-4,DMF,0,3,True,True,True
1718,Jester-4,DMF,0,1,True,True,True
1719,Jester-4,DMF,0,0,True,True,True
1720,Jester-4,SpectralCF,0,2,True,True,True
1721,Jester-4,SpectralCF,0,4,True,True,True
1722,Jester-4,SpectralCF,0,3,True,True,True
1723,Jester-4,SpectralCF,0,1,True,True,True
1724,Jester-4,SpectralCF,0,0,True,True,True
1725,Jester-4,MultiDAE,0,2,True,True,True
1726,Jester-4,MultiDAE,0,4,True,True,True
1727,Jester-4,MultiDAE,0,3,True,True,True
1728,Jester-4,MultiDAE,0,1,True,True,True
1729,Jester-4,MultiDAE,0,0,True,True,True
1730,Jester-4,NCL,0,2,True,True,True
1731,Jester-4,NCL,0,4,True,True,True
1732,Jester-4,NCL,0,3,True,True,True
1733,Jester-4,NCL,0,1,True,True,True
1734,Jester-4,NCL,0,0,True,True,True
1735,Jester-4,NeuMF,0,2,True,True,True
1736,Jester-4,NeuMF,0,4,True,True,True
1737,Jester-4,NeuMF,0,3,True,True,True
1738,Jester-4,NeuMF,0,1,True,True,True
1739,Jester-4,NeuMF,0,0,True,True,True
1740,Amazon2018-Magazine-Subscriptions,ConvNCF,0,2,True,True,True
1741,Amazon2018-Magazine-Subscriptions,ConvNCF,0,4,True,True,True
1742,Amazon2018-Magazine-Subscriptions,ConvNCF,0,3,True,True,True
1743,Amazon2018-Magazine-Subscriptions,ConvNCF,0,1,True,True,True
1744,Amazon2018-Magazine-Subscriptions,ConvNCF,0,0,True,True,True
1745,Amazon2018-Magazine-Subscriptions,DiffRec,0,2,True,True,True
1746,Amazon2018-Magazine-Subscriptions,DiffRec,0,4,True,True,True
1747,Amazon2018-Magazine-Subscriptions,DiffRec,0,3,True,True,True
1748,Amazon2018-Magazine-Subscriptions,DiffRec,0,1,True,True,True
1749,Amazon2018-Magazine-Subscriptions,DiffRec,0,0,True,True,True
1750,Amazon2018-Magazine-Subscriptions,MultiVAE,0,2,True,True,True
1751,Amazon2018-Magazine-Subscriptions,MultiVAE,0,4,True,True,True
1752,Amazon2018-Magazine-Subscriptions,MultiVAE,0,3,True,True,True
1753,Amazon2018-Magazine-Subscriptions,MultiVAE,0,1,True,True,True
1754,Amazon2018-Magazine-Subscriptions,MultiVAE,0,0,True,True,True
1755,Amazon2018-Magazine-Subscriptions,SGL,0,2,True,True,True
1756,Amazon2018-Magazine-Subscriptions,SGL,0,4,True,True,True
1757,Amazon2018-Magazine-Subscriptions,SGL,0,3,True,True,True
1758,Amazon2018-Magazine-Subscriptions,SGL,0,1,True,True,True
1759,Amazon2018-Magazine-Subscriptions,SGL,0,0,True,True,True
1760,Amazon2018-Magazine-Subscriptions,DGCF,0,2,False,False,False
1761,Amazon2018-Magazine-Subscriptions,DGCF,0,4,False,False,False
1762,Amazon2018-Magazine-Subscriptions,DGCF,0,3,False,False,False
1763,Amazon2018-Magazine-Subscriptions,DGCF,0,1,False,False,False
1764,Amazon2018-Magazine-Subscriptions,DGCF,0,0,False,False,False
1765,Amazon2018-Magazine-Subscriptions,ItemKNN,0,2,True,True,True
1766,Amazon2018-Magazine-Subscriptions,ItemKNN,0,4,True,True,True
1767,Amazon2018-Magazine-Subscriptions,ItemKNN,0,3,True,True,True
1768,Amazon2018-Magazine-Subscriptions,ItemKNN,0,1,True,True,True
1769,Amazon2018-Magazine-Subscriptions,ItemKNN,0,0,True,True,True
1770,Amazon2018-Magazine-Subscriptions,SimpleX,0,2,True,True,True
1771,Amazon2018-Magazine-Subscriptions,SimpleX,0,4,True,True,True
1772,Amazon2018-Magazine-Subscriptions,SimpleX,0,3,True,True,True
1773,Amazon2018-Magazine-Subscriptions,SimpleX,0,1,True,True,True
1774,Amazon2018-Magazine-Subscriptions,SimpleX,0,0,True,True,True
1775,Amazon2018-Magazine-Subscriptions,LDiffRec,0,2,True,True,True
1776,Amazon2018-Magazine-Subscriptions,LDiffRec,0,4,True,True,True
1777,Amazon2018-Magazine-Subscriptions,LDiffRec,0,3,True,True,True
1778,Amazon2018-Magazine-Subscriptions,LDiffRec,0,1,True,True,True
1779,Amazon2018-Magazine-Subscriptions,LDiffRec,0,0,True,True,True
1780,Amazon2018-Magazine-Subscriptions,LightGCN,0,2,True,True,True
1781,Amazon2018-Magazine-Subscriptions,LightGCN,0,4,True,True,True
1782,Amazon2018-Magazine-Subscriptions,LightGCN,0,3,True,True,True
1783,Amazon2018-Magazine-Subscriptions,LightGCN,0,1,True,True,True
1784,Amazon2018-Magazine-Subscriptions,LightGCN,0,0,True,True,True
1785,Amazon2018-Magazine-Subscriptions,NGCF,0,2,True,True,True
1786,Amazon2018-Magazine-Subscriptions,NGCF,0,4,True,True,True
1787,Amazon2018-Magazine-Subscriptions,NGCF,0,3,True,True,True
1788,Amazon2018-Magazine-Subscriptions,NGCF,0,1,True,True,True
1789,Amazon2018-Magazine-Subscriptions,NGCF,0,0,True,True,True
1790,Amazon2018-Magazine-Subscriptions,NAIS,0,2,True,True,True
1791,Amazon2018-Magazine-Subscriptions,NAIS,0,4,True,True,True
1792,Amazon2018-Magazine-Subscriptions,NAIS,0,3,True,True,True
1793,Amazon2018-Magazine-Subscriptions,NAIS,0,1,True,True,True
1794,Amazon2018-Magazine-Subscriptions,NAIS,0,0,True,True,True
1795,Amazon2018-Magazine-Subscriptions,FISM,0,2,True,True,True
1796,Amazon2018-Magazine-Subscriptions,FISM,0,4,True,True,True
1797,Amazon2018-Magazine-Subscriptions,FISM,0,3,True,True,True
1798,Amazon2018-Magazine-Subscriptions,FISM,0,1,True,True,True
1799,Amazon2018-Magazine-Subscriptions,FISM,0,0,True,True,True
1800,Amazon2018-Magazine-Subscriptions,RecVAE,0,2,True,True,True
1801,Amazon2018-Magazine-Subscriptions,RecVAE,0,4,True,True,True
1802,Amazon2018-Magazine-Subscriptions,RecVAE,0,3,True,True,True
1803,Amazon2018-Magazine-Subscriptions,RecVAE,0,1,True,True,True
1804,Amazon2018-Magazine-Subscriptions,RecVAE,0,0,True,True,True
1805,Amazon2018-Magazine-Subscriptions,NNCF,0,2,True,True,True
1806,Amazon2018-Magazine-Subscriptions,NNCF,0,4,True,True,True
1807,Amazon2018-Magazine-Subscriptions,NNCF,0,3,True,True,True
1808,Amazon2018-Magazine-Subscriptions,NNCF,0,1,True,True,True
1809,Amazon2018-Magazine-Subscriptions,NNCF,0,0,True,True,True
1810,Amazon2018-Magazine-Subscriptions,GCMC,0,2,True,True,True
1811,Amazon2018-Magazine-Subscriptions,GCMC,0,4,True,True,True
1812,Amazon2018-Magazine-Subscriptions,GCMC,0,3,True,True,True
1813,Amazon2018-Magazine-Subscriptions,GCMC,0,1,True,True,True
1814,Amazon2018-Magazine-Subscriptions,GCMC,0,0,True,True,True
1815,Amazon2018-Magazine-Subscriptions,LINE,0,2,True,True,True
1816,Amazon2018-Magazine-Subscriptions,LINE,0,4,True,True,True
1817,Amazon2018-Magazine-Subscriptions,LINE,0,3,True,True,True
1818,Amazon2018-Magazine-Subscriptions,LINE,0,1,True,True,True
1819,Amazon2018-Magazine-Subscriptions,LINE,0,0,True,True,True
1820,Amazon2018-Magazine-Subscriptions,ENMF,0,2,True,True,True
1821,Amazon2018-Magazine-Subscriptions,ENMF,0,4,True,True,True
1822,Amazon2018-Magazine-Subscriptions,ENMF,0,3,True,True,True
1823,Amazon2018-Magazine-Subscriptions,ENMF,0,1,True,True,True
1824,Amazon2018-Magazine-Subscriptions,ENMF,0,0,True,True,True
1825,Amazon2018-Magazine-Subscriptions,NCEPLRec,0,2,True,True,True
1826,Amazon2018-Magazine-Subscriptions,NCEPLRec,0,4,True,True,True
1827,Amazon2018-Magazine-Subscriptions,NCEPLRec,0,3,True,True,True
1828,Amazon2018-Magazine-Subscriptions,NCEPLRec,0,1,True,True,True
1829,Amazon2018-Magazine-Subscriptions,NCEPLRec,0,0,True,True,True
1830,Amazon2018-Magazine-Subscriptions,Random,0,2,True,True,True
1831,Amazon2018-Magazine-Subscriptions,Random,0,4,True,True,True
1832,Amazon2018-Magazine-Subscriptions,Random,0,3,True,True,True
1833,Amazon2018-Magazine-Subscriptions,Random,0,1,True,True,True
1834,Amazon2018-Magazine-Subscriptions,Random,0,0,True,True,True
1835,Amazon2018-Magazine-Subscriptions,EASE,0,2,True,True,True
1836,Amazon2018-Magazine-Subscriptions,EASE,0,4,True,True,True
1837,Amazon2018-Magazine-Subscriptions,EASE,0,3,True,True,True
1838,Amazon2018-Magazine-Subscriptions,EASE,0,1,True,True,True
1839,Amazon2018-Magazine-Subscriptions,EASE,0,0,True,True,True
1840,Amazon2018-Magazine-Subscriptions,Pop,0,2,True,True,True
1841,Amazon2018-Magazine-Subscriptions,Pop,0,4,True,True,True
1842,Amazon2018-Magazine-Subscriptions,Pop,0,3,True,True,True
1843,Amazon2018-Magazine-Subscriptions,Pop,0,1,True,True,True
1844,Amazon2018-Magazine-Subscriptions,Pop,0,0,True,True,True
1845,Amazon2018-Magazine-Subscriptions,CDAE,0,2,True,True,True
1846,Amazon2018-Magazine-Subscriptions,CDAE,0,4,True,True,True
1847,Amazon2018-Magazine-Subscriptions,CDAE,0,3,True,True,True
1848,Amazon2018-Magazine-Subscriptions,CDAE,0,1,True,True,True
1849,Amazon2018-Magazine-Subscriptions,CDAE,0,0,True,True,True
1850,Amazon2018-Magazine-Subscriptions,MacridVAE,0,2,True,True,True
1851,Amazon2018-Magazine-Subscriptions,MacridVAE,0,4,True,True,True
1852,Amazon2018-Magazine-Subscriptions,MacridVAE,0,3,True,True,True
1853,Amazon2018-Magazine-Subscriptions,MacridVAE,0,1,True,True,True
1854,Amazon2018-Magazine-Subscriptions,MacridVAE,0,0,True,True,True
1855,Amazon2018-Magazine-Subscriptions,BPR,0,2,True,True,True
1856,Amazon2018-Magazine-Subscriptions,BPR,0,4,True,True,True
1857,Amazon2018-Magazine-Subscriptions,BPR,0,3,True,True,True
1858,Amazon2018-Magazine-Subscriptions,BPR,0,1,True,True,True
1859,Amazon2018-Magazine-Subscriptions,BPR,0,0,True,True,True
1860,Amazon2018-Magazine-Subscriptions,DMF,0,2,True,True,True
1861,Amazon2018-Magazine-Subscriptions,DMF,0,4,True,True,True
1862,Amazon2018-Magazine-Subscriptions,DMF,0,3,True,True,True
1863,Amazon2018-Magazine-Subscriptions,DMF,0,1,True,True,True
1864,Amazon2018-Magazine-Subscriptions,DMF,0,0,True,True,True
1865,Amazon2018-Magazine-Subscriptions,SpectralCF,0,2,True,True,True
1866,Amazon2018-Magazine-Subscriptions,SpectralCF,0,4,True,True,True
1867,Amazon2018-Magazine-Subscriptions,SpectralCF,0,3,True,True,True
1868,Amazon2018-Magazine-Subscriptions,SpectralCF,0,1,True,True,True
1869,Amazon2018-Magazine-Subscriptions,SpectralCF,0,0,True,True,True
1870,Amazon2018-Magazine-Subscriptions,MultiDAE,0,2,True,True,True
1871,Amazon2018-Magazine-Subscriptions,MultiDAE,0,4,True,True,True
1872,Amazon2018-Magazine-Subscriptions,MultiDAE,0,3,True,True,True
1873,Amazon2018-Magazine-Subscriptions,MultiDAE,0,1,True,True,True
1874,Amazon2018-Magazine-Subscriptions,MultiDAE,0,0,True,True,True
1875,Amazon2018-Magazine-Subscriptions,NCL,0,2,True,True,True
1876,Amazon2018-Magazine-Subscriptions,NCL,0,4,True,True,True
1877,Amazon2018-Magazine-Subscriptions,NCL,0,3,True,True,True
1878,Amazon2018-Magazine-Subscriptions,NCL,0,1,True,True,True
1879,Amazon2018-Magazine-Subscriptions,NCL,0,0,True,True,True
1880,Amazon2018-Magazine-Subscriptions,NeuMF,0,2,True,True,True
1881,Amazon2018-Magazine-Subscriptions,NeuMF,0,4,True,True,True
1882,Amazon2018-Magazine-Subscriptions,NeuMF,0,3,True,True,True
1883,Amazon2018-Magazine-Subscriptions,NeuMF,0,1,True,True,True
1884,Amazon2018-Magazine-Subscriptions,NeuMF,0,0,True,True,True
1885,IPinYou,ConvNCF,0,2,True,True,True
1886,IPinYou,ConvNCF,0,4,True,True,True
1887,IPinYou,ConvNCF,0,3,True,True,True
1888,IPinYou,ConvNCF,0,1,True,True,True
1889,IPinYou,ConvNCF,0,0,True,True,True
1890,IPinYou,DiffRec,0,2,True,True,True
1891,IPinYou,DiffRec,0,4,True,True,True
1892,IPinYou,DiffRec,0,3,True,True,True
1893,IPinYou,DiffRec,0,1,True,True,True
1894,IPinYou,DiffRec,0,0,True,True,True
1895,IPinYou,MultiVAE,0,2,True,True,True
1896,IPinYou,MultiVAE,0,4,True,True,True
1897,IPinYou,MultiVAE,0,3,True,True,True
1898,IPinYou,MultiVAE,0,1,True,True,True
1899,IPinYou,MultiVAE,0,0,True,True,True
1900,IPinYou,SGL,0,2,True,True,True
1901,IPinYou,SGL,0,4,True,True,True
1902,IPinYou,SGL,0,3,True,True,True
1903,IPinYou,SGL,0,1,True,True,True
1904,IPinYou,SGL,0,0,True,True,True
1905,IPinYou,DGCF,0,2,False,False,False
1906,IPinYou,DGCF,0,4,False,False,False
1907,IPinYou,DGCF,0,3,False,False,False
1908,IPinYou,DGCF,0,1,False,False,False
1909,IPinYou,DGCF,0,0,False,False,False
1910,IPinYou,ItemKNN,0,2,True,True,True
1911,IPinYou,ItemKNN,0,4,True,True,True
1912,IPinYou,ItemKNN,0,3,True,True,True
1913,IPinYou,ItemKNN,0,1,True,True,True
